customer_id,region,segment,join_date,age,credit_score
SNB01494,الرياض,أفراد,2024-01-10,28,414
SNB01495,الدمام,شركات متوسطة,2024-08-27,30,715
SNB01496,الدمام,أفراد,2023-09-01,31,522
SNB01497,الدمام,أفراد,2024-12-14,25,802
SNB01498,جدة,أفراد,2025-07-10,42,395
SNB01499,جدة,أفراد,2023-01-25,35,406
SNB01500,المدينة,شركات صغيرة,2023-12-25,68,331
SNB01501,جدة,أفراد,2025-08-16,61,792
SNB01502,جدة,أفراد,2023-01-20,61,365
SNB01503,الرياض,أفراد,2023-02-27,35,478
SNB01504,الرياض,أفراد,2023-02-27,27,742
SNB01505,جدة,أفراد,2025-11-21,24,848
SNB01506,جدة,شركات صغيرة,2023-10-25,67,500
SNB01507,جدة,شركات صغيرة,2023-05-15,61,348
SNB01508,جدة,شركات متوسطة,2025-10-04,31,562
SNB01509,الدمام,شركات صغيرة,2023-11-01,32,432
SNB01510,مكة,أفراد,2023-11-29,33,643
SNB01511,مكة,أفراد,2024-07-31,19,475
SNB01512,الدمام,شركات صغيرة,2025-11-29,47,690
SNB01513,أبها,شركات صغيرة,2024-01-01,47,310
SNB01514,الرياض,شركات صغيرة,2025-08-16,35,500
SNB01515,الرياض,أفراد,2024-01-26,48,302
SNB01516,الرياض,أفراد,2024-08-26,61,513
SNB01517,الدمام,شركات صغيرة,2025-06-03,65,606
SNB01518,المدينة,أفراد,2024-02-21,30,843
SNB01519,الرياض,شركات متوسطة,2025-04-03,37,859
SNB01520,أبها,أفراد,2025-10-03,66,626
SNB01521,الرياض,أفراد,2024-01-11,67,498
SNB01522,أبها,أفراد,2024-02-08,52,408
SNB01523,جدة,شركات صغيرة,2025-01-08,40,590
SNB01524,الرياض,أفراد,2023-05-26,59,407
SNB01525,جدة,أفراد,2023-04-27,50,707
SNB01526,الرياض,شركات متوسطة,2024-12-24,55,851
SNB01527,الرياض,أفراد,2025-03-31,52,351
SNB01528,الرياض,شركات صغيرة,2025-08-25,68,411
SNB01529,مكة,أفراد,2023-06-09,53,594
SNB01530,جدة,شركات صغيرة,2025-10-18,37,879
SNB01531,الرياض,أفراد,2024-05-11,20,488
SNB01532,الدمام,شركات متوسطة,2024-11-15,25,364
SNB01533,الدمام,شركات متوسطة,2025-10-04,57,873
SNB01534,الرياض,أفراد,2024-11-19,49,764
SNB01535,جدة,أفراد,2025-10-08,46,557
SNB01536,الرياض,أفراد,2024-03-26,24,630
SNB01537,الرياض,أفراد,2024-04-06,19,800
SNB01538,الدمام,شركات صغيرة,2023-02-11,38,509
SNB01539,الرياض,أفراد,2023-10-09,23,388
SNB01540,جدة,أفراد,2023-05-08,45,327
SNB01541,الدمام,أفراد,2024-08-01,65,537
SNB01542,الرياض,شركات صغيرة,2025-10-19,59,635
SNB01543,جدة,شركات متوسطة,2024-12-06,53,362
SNB01544,الرياض,أفراد,2024-05-26,49,852
SNB01545,تبوك,أفراد,2024-01-01,62,799
SNB01546,جدة,أفراد,2025-09-26,59,840
SNB01547,مكة,أفراد,2024-02-22,63,768
SNB01548,جدة,أفراد,2024-06-21,26,891
SNB01549,الرياض,أفراد,2025-04-22,28,350
SNB01550,الدمام,أفراد,2023-12-10,40,411
SNB01551,أبها,أفراد,2023-07-22,67,600
SNB01552,الدمام,أفراد,2023-10-05,28,389
SNB01553,مكة,أفراد,2023-07-16,66,528
SNB01554,المدينة,أفراد,2023-11-02,19,449
SNB01555,الرياض,شركات صغيرة,2024-02-07,20,437
SNB01556,الرياض,أفراد,2024-12-15,28,434
SNB01557,الدمام,أفراد,2023-03-22,67,756
SNB01558,جدة,أفراد,2023-03-20,52,793
SNB01559,مكة,شركات صغيرة,2023-12-11,32,826
SNB01560,المدينة,شركات متوسطة,2023-02-03,60,632
SNB01561,جدة,أفراد,2024-07-04,28,661
SNB01562,الرياض,أفراد,2025-07-16,48,473
SNB01563,مكة,أفراد,2023-08-16,45,512
SNB01564,الرياض,أفراد,2025-07-24,45,642
SNB01565,مكة,أفراد,2023-08-04,49,360
SNB01566,جدة,أفراد,2024-12-28,42,360
SNB01567,الدمام,أفراد,2024-05-10,37,823
SNB01568,الرياض,أفراد,2024-03-15,45,515
SNB01569,الدمام,أفراد,2025-06-05,42,888
SNB01570,جدة,أفراد,2025-07-22,28,877
SNB01571,جدة,أفراد,2024-03-01,36,722
SNB01572,الرياض,أفراد,2024-05-06,45,722
SNB01573,الدمام,أفراد,2024-04-14,18,670
SNB01574,المدينة,شركات صغيرة,2023-07-03,22,505
SNB01575,الرياض,أفراد,2023-08-13,27,585
SNB01576,الرياض,أفراد,2025-01-25,59,404
SNB01577,الرياض,شركات متوسطة,2023-07-07,63,842
SNB01578,الدمام,أفراد,2024-01-13,51,541
SNB01579,الدمام,أفراد,2023-07-01,53,790
SNB01580,جدة,أفراد,2025-10-07,19,797
SNB01581,الرياض,شركات صغيرة,2024-01-10,35,734
SNB01582,جدة,شركات متوسطة,2023-07-26,30,783
SNB01583,جدة,أفراد,2024-06-18,68,746
SNB01584,جدة,أفراد,2025-09-06,22,683
SNB01585,تبوك,أفراد,2025-08-01,37,809
SNB01586,الرياض,أفراد,2023-09-23,19,469
SNB01587,الدمام,أفراد,2023-12-19,28,622
SNB01588,جدة,أفراد,2023-02-16,47,773
SNB01589,جدة,أفراد,2025-02-08,49,531
SNB01590,الدمام,شركات صغيرة,2025-10-30,49,658
SNB01591,الدمام,أفراد,2025-03-15,67,574
SNB01592,تبوك,أفراد,2023-07-19,55,331
SNB01593,الرياض,أفراد,2025-10-22,45,476
SNB01594,الرياض,شركات صغيرة,2025-04-18,27,364
SNB01595,الدمام,أفراد,2025-08-17,39,326
SNB01596,جدة,أفراد,2024-09-05,34,778
SNB01597,الرياض,أفراد,2023-12-13,39,567
SNB01598,الرياض,أفراد,2023-12-22,60,896
SNB01599,الرياض,شركات متوسطة,2023-11-09,36,365
SNB01600,المدينة,أفراد,2025-10-27,34,432
SNB01601,الرياض,أفراد,2025-02-21,41,665
SNB01602,الرياض,أفراد,2023-06-25,53,381
SNB01603,الرياض,أفراد,2023-12-04,49,627
SNB01604,جدة,شركات صغيرة,2023-12-02,63,397
SNB01605,الرياض,أفراد,2023-07-07,69,884
SNB01606,جدة,أفراد,2025-07-28,53,626
SNB01607,الرياض,أفراد,2025-03-26,45,841
SNB01608,مكة,أفراد,2023-01-13,31,424
SNB01609,الرياض,شركات متوسطة,2023-12-12,53,509
SNB01610,جدة,أفراد,2023-10-09,23,432
SNB01611,المدينة,شركات صغيرة,2024-03-29,26,802
SNB01612,الدمام,شركات صغيرة,2024-06-10,38,456
SNB01613,جدة,أفراد,2024-08-08,29,858
SNB01614,الرياض,أفراد,2025-05-14,47,681
SNB01615,الرياض,أفراد,2025-11-09,48,321
SNB01616,الدمام,أفراد,2024-12-16,57,894
SNB01617,تبوك,أفراد,2023-03-16,21,718
SNB01618,الدمام,أفراد,2023-02-06,48,771
SNB01619,جدة,أفراد,2023-11-01,44,533
SNB01620,الدمام,أفراد,2025-05-05,42,871
SNB01621,جدة,أفراد,2024-07-14,22,753
SNB01622,الرياض,أفراد,2024-07-17,23,869
SNB01623,جدة,أفراد,2023-07-03,22,461
SNB01624,أبها,أفراد,2024-10-19,68,600
SNB01625,الرياض,شركات صغيرة,2024-05-27,44,605
SNB01626,الدمام,أفراد,2023-04-02,25,301
SNB01627,الرياض,شركات صغيرة,2024-11-18,26,570
SNB01628,جدة,أفراد,2025-04-25,32,720
SNB01629,الرياض,أفراد,2025-03-30,53,442
SNB01630,جدة,أفراد,2025-08-03,58,834
SNB01631,مكة,أفراد,2023-06-21,24,336
SNB01632,الرياض,أفراد,2025-01-13,49,406
SNB01633,الدمام,أفراد,2023-07-05,25,596
SNB01634,مكة,أفراد,2025-07-06,64,396
SNB01635,أبها,أفراد,2024-03-18,68,580
SNB01636,الرياض,أفراد,2024-01-21,32,409
SNB01637,جدة,شركات متوسطة,2025-08-22,54,848
SNB01638,الرياض,أفراد,2024-05-17,36,851
SNB01639,تبوك,أفراد,2024-04-27,56,896
SNB01640,أبها,أفراد,2025-02-13,23,487
SNB01641,جدة,شركات صغيرة,2025-01-10,36,787
SNB01642,مكة,شركات صغيرة,2023-12-23,45,653
SNB01643,جدة,أفراد,2023-02-25,34,318
SNB01644,الدمام,شركات صغيرة,2024-09-29,59,692
SNB01645,الرياض,أفراد,2025-04-28,36,560
SNB01646,مكة,أفراد,2024-11-16,48,709
SNB01647,الرياض,شركات صغيرة,2025-03-23,28,702
SNB01648,مكة,شركات صغيرة,2024-09-04,32,783
SNB01649,مكة,أفراد,2023-03-27,27,603
SNB01650,الدمام,شركات صغيرة,2025-11-09,60,317
SNB01651,الرياض,أفراد,2023-12-24,40,483
SNB01652,الرياض,شركات صغيرة,2023-12-08,20,704
SNB01653,الرياض,أفراد,2023-05-20,20,430
SNB01654,جدة,أفراد,2025-04-11,35,778
SNB01655,الرياض,أفراد,2025-07-09,42,307
SNB01656,أبها,أفراد,2025-08-20,60,617
SNB01657,جدة,أفراد,2024-04-08,37,690
SNB01658,الرياض,أفراد,2023-10-09,46,818
SNB01659,جدة,أفراد,2023-04-27,39,435
SNB01660,جدة,أفراد,2023-01-21,67,830
SNB01661,الدمام,أفراد,2023-09-13,32,666
SNB01662,جدة,أفراد,2023-09-16,56,788
SNB01663,المدينة,أفراد,2025-08-03,27,310
SNB01664,جدة,أفراد,2025-04-20,38,852
SNB01665,تبوك,شركات صغيرة,2024-03-23,69,745
SNB01666,المدينة,شركات صغيرة,2025-08-03,46,413
SNB01667,الرياض,أفراد,2023-06-25,49,495
SNB01668,أبها,أفراد,2023-05-23,27,622
SNB01669,الرياض,أفراد,2023-02-07,30,811
SNB01670,مكة,أفراد,2024-01-27,64,464
SNB01671,جدة,أفراد,2025-04-14,40,551
SNB01672,المدينة,شركات صغيرة,2024-12-25,67,343
SNB01673,المدينة,أفراد,2025-04-12,40,769
SNB01674,مكة,أفراد,2023-07-30,48,788
SNB01675,مكة,أفراد,2023-03-09,21,480
SNB01676,الرياض,شركات صغيرة,2025-09-10,69,376
SNB01677,الرياض,أفراد,2025-04-22,66,673
SNB01678,جدة,أفراد,2023-02-05,20,366
SNB01679,الرياض,أفراد,2025-02-22,38,824
SNB01680,الدمام,أفراد,2024-04-19,19,391
SNB01681,الرياض,أفراد,2025-01-29,21,543
SNB01682,تبوك,أفراد,2025-02-04,18,640
SNB01683,الدمام,شركات صغيرة,2024-03-12,32,603
SNB01684,مكة,أفراد,2024-09-27,50,697
SNB01685,الرياض,أفراد,2024-01-24,23,747
SNB01686,المدينة,أفراد,2023-02-04,24,396
SNB01687,أبها,أفراد,2024-05-30,36,630
SNB01688,جدة,أفراد,2025-07-24,61,504
SNB01689,الدمام,أفراد,2024-08-06,18,748
SNB01690,مكة,أفراد,2024-11-25,56,717
SNB01691,الرياض,شركات صغيرة,2024-06-18,36,376
SNB01692,جدة,أفراد,2025-04-20,62,848
SNB01693,جدة,أفراد,2024-04-21,43,724
SNB01694,الرياض,شركات صغيرة,2023-01-05,61,728
SNB01695,جدة,أفراد,2025-06-24,29,784
SNB01696,الرياض,أفراد,2023-03-09,39,434
SNB01697,الرياض,أفراد,2025-01-21,30,553
SNB01698,الرياض,أفراد,2025-02-20,45,859
SNB01699,تبوك,شركات صغيرة,2025-01-16,31,554
SNB01700,جدة,أفراد,2024-02-10,39,798
SNB01701,تبوك,أفراد,2025-10-09,47,783
SNB01702,جدة,أفراد,2025-11-04,61,345
SNB01703,الرياض,أفراد,2025-07-19,37,742
SNB01704,جدة,أفراد,2025-09-30,61,881
SNB01705,جدة,أفراد,2024-07-08,44,878
SNB01706,الرياض,شركات صغيرة,2024-10-27,55,303
SNB01707,الدمام,شركات متوسطة,2023-09-01,59,300
SNB01708,الرياض,أفراد,2025-10-31,69,589
SNB01709,الدمام,أفراد,2023-03-19,58,408
SNB01710,الدمام,شركات متوسطة,2024-05-18,51,874
SNB01711,الرياض,أفراد,2024-04-23,56,759
SNB01712,الرياض,أفراد,2023-04-18,58,565
SNB01713,مكة,أفراد,2024-08-18,61,437
SNB01714,جدة,شركات صغيرة,2023-09-23,54,733
SNB01715,الرياض,شركات صغيرة,2024-05-02,18,343
SNB01716,تبوك,أفراد,2023-06-18,32,809
SNB01717,الرياض,أفراد,2025-08-05,49,561
SNB01718,الدمام,أفراد,2025-09-01,25,451
SNB01719,تبوك,أفراد,2025-02-12,50,512
SNB01720,الرياض,أفراد,2023-07-16,35,533
SNB01721,الرياض,شركات صغيرة,2023-09-03,62,660
SNB01722,الرياض,أفراد,2023-04-16,46,619
SNB01723,الرياض,شركات صغيرة,2023-05-26,49,521
SNB01724,الرياض,أفراد,2024-11-10,50,509
SNB01725,الدمام,أفراد,2024-02-05,22,695
SNB01726,الرياض,أفراد,2025-03-13,35,882
SNB01727,جدة,أفراد,2024-04-01,65,788
SNB01728,تبوك,أفراد,2024-03-19,27,763
SNB01729,مكة,شركات متوسطة,2024-01-25,53,751
SNB01730,الدمام,شركات صغيرة,2023-10-08,50,712
SNB01731,الرياض,أفراد,2025-04-09,40,775
SNB01732,الدمام,أفراد,2023-12-05,57,555
SNB01733,جدة,شركات متوسطة,2023-02-12,22,449
SNB01734,جدة,أفراد,2025-05-29,51,426
SNB01735,الرياض,أفراد,2024-03-19,41,691
SNB01736,المدينة,أفراد,2024-08-24,34,779
SNB01737,جدة,شركات متوسطة,2023-05-22,48,696
SNB01738,الرياض,أفراد,2025-04-26,24,701
SNB01739,جدة,أفراد,2024-07-03,34,573
SNB01740,جدة,شركات متوسطة,2023-06-26,45,438
SNB01741,مكة,أفراد,2024-08-12,55,402
SNB01742,الدمام,أفراد,2025-03-19,39,541
SNB01743,مكة,أفراد,2025-06-17,32,416
SNB01744,الرياض,شركات صغيرة,2025-09-20,54,513
SNB01745,جدة,أفراد,2024-05-17,32,783
SNB01746,جدة,شركات متوسطة,2023-11-07,67,828
SNB01747,الرياض,أفراد,2023-08-29,67,523
SNB01748,الرياض,أفراد,2024-08-11,42,569
SNB01749,مكة,شركات متوسطة,2025-02-08,38,433
SNB01750,الرياض,أفراد,2024-03-02,55,413
SNB01751,جدة,أفراد,2024-04-01,19,740
SNB01752,الرياض,أفراد,2024-12-09,44,664
SNB01753,الرياض,أفراد,2025-02-09,66,531
SNB01754,الرياض,أفراد,2023-03-18,49,757
SNB01755,تبوك,أفراد,2023-02-12,38,674
SNB01756,مكة,أفراد,2023-05-21,21,506
SNB01757,أبها,شركات صغيرة,2023-03-17,61,819
SNB01758,جدة,أفراد,2024-04-10,36,767
SNB01759,الرياض,شركات متوسطة,2023-03-20,19,742
SNB01760,جدة,أفراد,2025-11-15,43,620
SNB01761,جدة,أفراد,2025-07-01,51,392
SNB01762,مكة,أفراد,2023-10-19,31,707
SNB01763,الرياض,أفراد,2023-03-03,32,457
SNB01764,جدة,أفراد,2023-06-10,37,398
SNB01765,الرياض,شركات صغيرة,2024-08-26,51,524
SNB01766,الرياض,شركات متوسطة,2024-10-18,53,740
SNB01767,الدمام,شركات متوسطة,2024-01-10,36,884
SNB01768,جدة,أفراد,2025-09-24,26,700
SNB01769,جدة,شركات صغيرة,2025-09-20,24,870
SNB01770,جدة,أفراد,2024-06-04,47,363
SNB01771,جدة,أفراد,2023-03-25,30,859
SNB01772,مكة,شركات صغيرة,2023-05-14,44,578
SNB01773,المدينة,أفراد,2024-05-26,61,818
SNB01774,أبها,أفراد,2025-12-16,52,547
SNB01775,مكة,أفراد,2025-05-26,30,667
SNB01776,الرياض,أفراد,2023-08-03,32,397
SNB01777,الدمام,أفراد,2025-04-02,63,567
SNB01778,جدة,أفراد,2024-07-09,26,359
SNB01779,الرياض,شركات متوسطة,2023-12-14,62,799
SNB01780,مكة,أفراد,2023-09-29,40,607
SNB01781,الرياض,أفراد,2023-12-14,53,792
SNB01782,المدينة,أفراد,2025-10-01,57,710
SNB01783,جدة,أفراد,2023-10-04,20,439
SNB01784,الدمام,أفراد,2025-09-19,51,627
SNB01785,الدمام,أفراد,2024-11-29,36,763
SNB01786,المدينة,شركات صغيرة,2023-12-21,45,462
SNB01787,الدمام,شركات متوسطة,2024-05-20,40,359
SNB01788,الدمام,شركات صغيرة,2025-08-04,57,330
SNB01789,الرياض,شركات صغيرة,2023-11-02,66,632
SNB01790,جدة,أفراد,2023-03-06,62,375
SNB01791,الرياض,شركات صغيرة,2023-06-24,24,616
SNB01792,الدمام,أفراد,2024-06-08,58,716
SNB01793,جدة,أفراد,2025-05-03,29,489
SNB01794,الدمام,أفراد,2025-04-13,31,788
SNB01795,الرياض,أفراد,2025-06-17,63,614
SNB01796,الرياض,أفراد,2023-10-18,32,595
SNB01797,الدمام,شركات متوسطة,2023-11-29,20,800
SNB01798,الرياض,أفراد,2024-02-07,32,476
SNB01799,الرياض,أفراد,2023-12-15,68,514
SNB01800,الرياض,أفراد,2025-03-12,41,896
SNB01801,أبها,أفراد,2024-11-20,69,631
SNB01802,الدمام,أفراد,2023-02-24,63,427
SNB01803,جدة,أفراد,2023-10-02,25,568
SNB01804,الرياض,أفراد,2023-03-14,22,850
SNB01805,الرياض,أفراد,2025-10-11,68,834
SNB01806,مكة,شركات صغيرة,2025-10-01,21,665
SNB01807,الدمام,أفراد,2025-10-14,31,647
SNB01808,الرياض,أفراد,2025-03-27,33,441
SNB01809,الرياض,أفراد,2024-02-19,37,444
SNB01810,الرياض,أفراد,2023-05-07,41,544
SNB01811,الدمام,شركات صغيرة,2023-02-03,23,741
SNB01812,مكة,أفراد,2023-06-11,48,589
SNB01813,الرياض,أفراد,2025-03-02,23,411
SNB01814,الرياض,شركات صغيرة,2023-02-11,52,513
SNB01815,الرياض,أفراد,2025-03-21,32,499
SNB01816,تبوك,أفراد,2024-03-01,46,704
SNB01817,الرياض,أفراد,2024-03-20,20,720
SNB01818,مكة,شركات متوسطة,2025-02-03,28,306
SNB01819,الدمام,شركات صغيرة,2023-10-20,20,824
SNB01820,جدة,أفراد,2024-04-29,45,891
SNB01821,الرياض,أفراد,2024-02-13,27,585
SNB01822,الرياض,أفراد,2023-02-28,67,688
SNB01823,الدمام,شركات متوسطة,2023-02-23,50,715
SNB01824,مكة,شركات متوسطة,2023-01-07,65,449
SNB01825,الدمام,أفراد,2023-04-04,33,727
SNB01826,جدة,شركات صغيرة,2024-04-28,27,592
SNB01827,الرياض,أفراد,2023-05-05,50,633
SNB01828,تبوك,أفراد,2025-11-28,53,571
SNB01829,مكة,أفراد,2023-12-09,20,342
SNB01830,الرياض,أفراد,2024-02-23,22,767
SNB01831,تبوك,شركات متوسطة,2025-05-22,29,618
SNB01832,الدمام,أفراد,2023-09-01,61,791
SNB01833,جدة,أفراد,2024-04-11,30,826
SNB01834,الدمام,شركات متوسطة,2025-11-08,41,471
SNB01835,مكة,شركات متوسطة,2023-05-06,61,620
SNB01836,الدمام,أفراد,2024-07-07,49,343
SNB01837,الرياض,أفراد,2024-09-22,33,831
SNB01838,الرياض,أفراد,2025-09-18,49,753
SNB01839,أبها,أفراد,2023-04-24,62,382
SNB01840,الرياض,شركات متوسطة,2025-01-17,54,842
SNB01841,جدة,شركات متوسطة,2023-01-24,53,621
SNB01842,جدة,أفراد,2023-11-15,38,533
SNB01843,جدة,أفراد,2025-03-05,64,839
SNB01844,الدمام,أفراد,2024-08-23,29,551
SNB01845,أبها,شركات متوسطة,2025-10-29,68,748
SNB01846,الرياض,أفراد,2025-05-21,38,538
SNB01847,الرياض,أفراد,2024-12-07,68,789
SNB01848,الرياض,أفراد,2025-11-24,38,763
SNB01849,المدينة,أفراد,2023-07-13,60,613
SNB01850,الدمام,أفراد,2024-03-30,23,474
SNB01851,الرياض,أفراد,2023-08-28,26,479
SNB01852,مكة,شركات متوسطة,2025-02-25,18,684
SNB01853,المدينة,شركات متوسطة,2023-09-09,29,594
SNB01854,مكة,شركات صغيرة,2024-11-10,31,514
SNB01855,المدينة,أفراد,2023-09-14,23,374
